word,care_hlcts,fairness_hlcts,loyalty_hlcts,authority_hlcts,sanctity_hlcts,total_seen,seen_care,seen_fairness,seen_loyalty,seen_authority,seen_sanctity,care_pos,care_neg,care_neu,care_sent,fairness_pos,fairness_neg,fairness_neu,fairness_sent,loyalty_pos,loyalty_neg,loyalty_neu,loyalty_sent,authority_pos,authority_neg,authority_neu,authority_sent,sanctity_pos,sanctity_neg,sanctity_neu,sanctity_sent,avg_pos,avg_neg,avg_neu,sum_hl,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,ind_vader,ind_comp,tag,care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,foundation
worth,3,11,8,5,9,506,103,109,98,97,99,0.215666667,0.098666667,0.685666667,-0.008033333,0.316636364,0.050909091,0.632363636,0.233445455,0.2835,0.080375,0.63625,0.1788375,0.267,0.0418,0.6914,0.20892,0.335777778,0.068222222,0.596,0.294377778,0,0,0,36,0.029126214,0.100917431,0.081632653,0.051546392,0.090909091,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}",0.2263,a,0.029126214,0.100917431,0.081632653,0.051546392,0.090909091,0,0,0,0,0,fairness.virtue
destructive,3,3,1,1,5,70,12,13,18,11,16,0.081333333,0.53,0.388666667,-0.650533333,0.098,0.55,0.352,-0.755466667,0,0.67,0.33,-0.7269,0,0.55,0.45,-0.7269,0,0.7436,0.2564,-0.78914,0,0,0,13,0.25,0.230769231,0.055555556,0.090909091,0.3125,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,a,0,0,0,0,0,0.25,0.230769231,0.055555556,0.090909091,0.3125,sanctity.vice
solutions,1,11,6,4,1,224,47,41,37,47,52,0.23,0.365,0.405,-0.25,0.253727273,0.225363636,0.520818182,-0.008590909,0.381666667,0.074666667,0.544,0.3846,0.43225,0.173,0.39475,0.309075,0.159,0,0.841,0.1779,0,0,0,23,0.021276596,0.268292683,0.162162162,0.085106383,0.019230769,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1779}",0.1779,n,0.021276596,0.268292683,0.162162162,0.085106383,0.019230769,0,0,0,0,0,fairness.virtue
losses,5,5,3,0,2,181,34,41,27,42,37,0.173,0.495,0.332,-0.47474,0.1468,0.496,0.3572,-0.348,0,0.473666667,0.526333333,-0.504466667,0,0,0,0,0,0.613,0.387,-0.4404,0,0,0,15,0.147058824,0.12195122,0.111111111,0,0.054054054,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",-0.4019,n,0,0,0,0,0,0.147058824,0.12195122,0.111111111,0,0.054054054,care.vice
positive,11,8,14,6,1,333,66,62,80,68,57,0.453,0.037181818,0.509818182,0.545527273,0.42125,0.14625,0.432625,0.3152375,0.519714286,0.132071429,0.348214286,0.4955,0.555666667,0.019166667,0.425166667,0.627416667,0.63,0,0.37,0.8979,0,0,0,40,0.166666667,0.129032258,0.175,0.088235294,0.01754386,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5574}",0.5574,a,0.166666667,0.129032258,0.175,0.088235294,0.01754386,0,0,0,0,0,loyalty.virtue
increased,24,14,6,10,16,578,128,128,107,108,108,0.325958333,0.192083333,0.482041667,-0.006166667,0.321571429,0.177214286,0.501285714,0.15195,0.354333333,0.043333333,0.602166667,0.440433333,0.4163,0.1395,0.4441,0.23063,0.33075,0.18925,0.48,0.0715875,0,0,0,70,0.1875,0.109375,0.056074766,0.092592593,0.148148148,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}",0.2732,v,0.1875,0.109375,0.056074766,0.092592593,0.148148148,0,0,0,0,0,care.virtue
useful,7,5,5,12,0,190,32,46,40,49,23,0.493857143,0.130857143,0.375285714,0.321,0.4708,0.0556,0.4734,0.48716,0.4892,0.1634,0.3476,0.43558,0.442,0.109916667,0.448083333,0.433208333,0,0,0,0,0,0,0,29,0.21875,0.108695652,0.125,0.244897959,0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,a,0.21875,0.108695652,0.125,0.244897959,0,0,0,0,0,0,authority.virtue
propaganda,4,11,6,7,4,226,36,49,45,34,62,0.02,0.44875,0.53125,-0.5603,0.053181818,0.439545455,0.507272727,-0.361627273,0.099666667,0.4985,0.402,-0.393366667,0.047,0.370857143,0.582142857,-0.200771429,0.17275,0.46225,0.36575,-0.391775,0,0,0,32,0.111111111,0.224489796,0.133333333,0.205882353,0.064516129,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.25}",-0.25,n,0,0,0,0,0,0.111111111,0.224489796,0.133333333,0.205882353,0.064516129,fairness.vice
battle,21,18,23,20,16,881,176,178,191,166,170,0.089714286,0.523428571,0.386857143,-0.493861905,0.180777778,0.418611111,0.400611111,-0.242877778,0.142782609,0.43026087,0.427,-0.28353913,0.10215,0.4526,0.44505,-0.380955,0.146,0.5066875,0.347375,-0.38493125,0,0,0,98,0.119318182,0.101123596,0.120418848,0.120481928,0.094117647,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3818}",-0.3818,n,0,0,0,0,0,0.119318182,0.101123596,0.120418848,0.120481928,0.094117647,authority.vice
cutting,14,7,2,5,1,201,46,39,46,38,32,0.043357143,0.288285714,0.668357143,-0.211214286,0.167,0.192142857,0.640857143,0.143828571,0,0.2155,0.7845,-0.128,0,0.2678,0.7322,-0.21704,0,0.231,0.769,-0.128,0,0,0,29,0.304347826,0.179487179,0.043478261,0.131578947,0.03125,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.128}",-0.128,v,0,0,0,0,0,0.304347826,0.179487179,0.043478261,0.131578947,0.03125,care.vice
definitely,4,1,6,3,3,145,29,31,34,32,19,0.3005,0.2225,0.477,0.18025,0.167,0.401,0.432,-0.5859,0.487833333,0.149,0.363166667,0.4237,0.188333333,0.267333333,0.544333333,-0.256633333,0.452666667,0,0.547333333,0.580966667,0,0,0,17,0.137931034,0.032258065,0.176470588,0.09375,0.157894737,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,r,0.137931034,0.032258065,0.176470588,0.09375,0.157894737,0,0,0,0,0,loyalty.virtue
defender,3,6,6,5,3,105,14,24,31,22,14,0.272,0.100333333,0.627666667,0.017433333,0.335333333,0.050166667,0.6145,0.190383333,0.2745,0,0.7255,0.20385,0.6444,0.0896,0.266,0.47538,0.691666667,0,0.308333333,0.599566667,0,0,0,23,0.214285714,0.25,0.193548387,0.227272727,0.214285714,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1027}",0.1027,n,0.214285714,0.25,0.193548387,0.227272727,0.214285714,0,0,0,0,0,fairness.virtue
careful,7,2,6,4,5,174,36,32,29,46,31,0.352571429,0.054285714,0.593142857,0.106842857,0.2345,0.174,0.591,-0.15285,0.177833333,0.362833333,0.459333333,-0.46405,0.32325,0.0785,0.59825,0.200675,0.467,0.1482,0.385,0.07272,0,0,0,24,0.194444444,0.0625,0.206896552,0.086956522,0.161290323,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1531}",0.1531,a,0.194444444,0.0625,0.206896552,0.086956522,0.161290323,0,0,0,0,0,loyalty.virtue
grace,0,0,5,1,5,94,15,13,28,20,18,0,0,0,0,0,0,0,0,0.5248,0.1328,0.3424,0.60606,0.548,0.331,0.12,0.5574,0.4308,0.165,0.4044,0.3748,0,0,0,11,0,0,0.178571429,0.05,0.277777778,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,n,0,0,0.178571429,0.05,0.277777778,0,0,0,0,0,sanctity.virtue
forgotten,5,3,5,3,5,157,36,29,25,29,38,0.217,0.399,0.3842,-0.1543,0.101,0.472333333,0.427,-0.524166667,0.2866,0.3674,0.3454,0.0008,0.118333333,0.289333333,0.592333333,-0.172633333,0.2986,0.293,0.4082,0.1241,0,0,0,21,0.138888889,0.103448276,0.2,0.103448276,0.131578947,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2263}",-0.2263,v,0,0,0,0,0,0.138888889,0.103448276,0.2,0.103448276,0.131578947,loyalty.vice
reach,12,13,9,11,2,659,131,145,143,126,115,0.404333333,0.057166667,0.5385,0.24405,0.282,0.116846154,0.601076923,0.122053846,0.249222222,0.185555556,0.565222222,-0.032344444,0.348545455,0.06,0.591272727,0.202409091,0.2605,0,0.7395,0.11405,0,0,0,47,0.091603053,0.089655172,0.062937063,0.087301587,0.017391304,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0258}",0.0258,v,0.091603053,0.089655172,0.062937063,0.087301587,0.017391304,0,0,0,0,0,care.virtue
lawsuit,2,17,5,6,3,396,53,91,67,108,79,0,0.418,0.582,-0.49565,0.090058824,0.321235294,0.588647059,-0.226311765,0,0.395,0.605,-0.45506,0.139333333,0.294833333,0.566,-0.033233333,0.088,0.396666667,0.515333333,-0.337266667,0,0,0,33,0.037735849,0.186813187,0.074626866,0.055555556,0.037974684,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2263}",-0.2263,n,0,0,0,0,0,0.037735849,0.186813187,0.074626866,0.055555556,0.037974684,fairness.vice
heroin,6,0,1,0,6,150,34,27,33,23,33,0,0.586333333,0.413666667,-0.683666667,0,0,0,0,0,0.39,0.61,-0.4939,0,0,0,0,0,0.630333333,0.369666667,-0.69895,0,0,0,13,0.176470588,0,0.03030303,0,0.181818182,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,n,0,0,0,0,0,0.176470588,0,0.03030303,0,0.181818182,sanctity.vice
challenging,1,8,3,4,5,232,35,62,48,49,40,0.157,0.549,0.294,-0.4588,0.357875,0.07625,0.56575,0.20045,0.32,0.193333333,0.486666667,0.010366667,0.3,0.2355,0.4645,-0.11435,0.223,0.1454,0.6316,-0.0268,0,0,0,21,0.028571429,0.129032258,0.0625,0.081632653,0.125,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1531}",0.1531,a,0.028571429,0.129032258,0.0625,0.081632653,0.125,0,0,0,0,0,fairness.virtue
attacking,19,11,11,13,7,243,48,52,50,42,51,0.024263158,0.620526316,0.355157895,-0.556963158,0.034545455,0.548272727,0.417090909,-0.649536364,0.051545455,0.526636364,0.421727273,-0.597145455,0.108846154,0.525846154,0.365153846,-0.492153846,0.133571429,0.449142857,0.417428571,-0.329557143,0,0,0,61,0.395833333,0.211538462,0.22,0.30952381,0.137254902,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,v,0,0,0,0,0,0.395833333,0.211538462,0.22,0.30952381,0.137254902,care.vice
argued,7,7,9,5,7,480,109,91,88,110,82,0.137571429,0.419285714,0.443142857,-0.302014286,0.084428571,0.500857143,0.414571429,-0.408828571,0.042777778,0.358888889,0.598333333,-0.413977778,0.0554,0.5022,0.4424,-0.43226,0,0.574,0.426,-0.677114286,0,0,0,35,0.064220183,0.076923077,0.102272727,0.045454545,0.085365854,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}",-0.3612,v,0,0,0,0,0,0.064220183,0.076923077,0.102272727,0.045454545,0.085365854,loyalty.vice
abuse,30,18,22,14,32,550,114,99,85,116,136,0.046033333,0.6259,0.328066667,-0.72613,0.044277778,0.500555556,0.455222222,-0.737111111,0.046909091,0.558681818,0.394363636,-0.738054545,0.054357143,0.538785714,0.406857143,-0.73455,0.03284375,0.6214375,0.345625,-0.734328125,0,0,0,116,0.263157895,0.181818182,0.258823529,0.120689655,0.235294118,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6369}",-0.6369,n,0,0,0,0,0,0.263157895,0.181818182,0.258823529,0.120689655,0.235294118,care.vice
outgoing,2,4,3,6,0,158,44,31,29,31,23,0.557,0.1205,0.3225,0.4232,0.33,0.07875,0.59125,0.28415,0.221,0.117666667,0.661333333,-0.002466667,0.391333333,0.083,0.525666667,0.408283333,0,0,0,0,0,0,0,15,0.045454545,0.129032258,0.103448276,0.193548387,0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,a,0.045454545,0.129032258,0.103448276,0.193548387,0,0,0,0,0,0,authority.virtue
sick,6,4,4,4,4,162,37,31,34,34,26,0.141833333,0.4415,0.416666667,-0.446566667,0.1225,0.35475,0.5225,-0.398275,0.16675,0.3605,0.4725,-0.1645,0.118,0.438,0.4435,-0.385225,0.075,0.5095,0.4155,-0.421225,0,0,0,22,0.162162162,0.129032258,0.117647059,0.117647059,0.153846154,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5106}",-0.5106,a,0,0,0,0,0,0.162162162,0.129032258,0.117647059,0.117647059,0.153846154,care.vice
integrity,11,20,5,9,12,251,49,63,32,63,44,0.595181818,0.044818182,0.360090909,0.605236364,0.53945,0.07595,0.38465,0.470975,0.6722,0.0828,0.245,0.54416,0.649333333,0.044,0.306666667,0.612944444,0.518416667,0.07525,0.406333333,0.454233333,0,0,0,57,0.224489796,0.317460317,0.15625,0.142857143,0.272727273,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,n,0.224489796,0.317460317,0.15625,0.142857143,0.272727273,0,0,0,0,0,fairness.virtue
havoc,2,3,6,2,1,75,14,19,18,13,11,0.1545,0.4085,0.437,-0.56995,0.190333333,0.334333333,0.475333333,-0.283833333,0.05,0.509666667,0.440333333,-0.56975,0,0.613,0.387,-0.5994,0,0.661,0.339,-0.5994,0,0,0,14,0.142857143,0.157894737,0.333333333,0.153846154,0.090909091,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5994}",-0.5994,n,0,0,0,0,0,0.142857143,0.157894737,0.333333333,0.153846154,0.090909091,loyalty.vice
defeat,10,8,11,6,9,440,85,78,108,85,84,0,0.6206,0.3794,-0.59101,0.05425,0.626625,0.319125,-0.6107375,0.165818182,0.445272727,0.388727273,-0.353590909,0.0865,0.435166667,0.478166667,-0.366533333,0.119222222,0.397111111,0.483666667,-0.4063,0,0,0,44,0.117647059,0.102564103,0.101851852,0.070588235,0.107142857,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,n,0,0,0,0,0,0.117647059,0.102564103,0.101851852,0.070588235,0.107142857,care.vice
protests,20,15,22,33,12,696,107,171,161,134,123,0.0737,0.5113,0.41495,-0.484745,0.056533333,0.457933333,0.4856,-0.44454,0.104590909,0.401909091,0.4935,-0.263440909,0.090545455,0.423818182,0.485666667,-0.296042424,0.087583333,0.448833333,0.463583333,-0.368008333,0,0,0,102,0.186915888,0.087719298,0.136645963,0.246268657,0.097560976,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2263}",-0.2263,n,0,0,0,0,0,0.186915888,0.087719298,0.136645963,0.246268657,0.097560976,authority.vice
attacker,2,5,5,3,4,113,24,25,23,15,26,0,0.8375,0.1625,-0.88275,0.0304,0.6838,0.2858,-0.82332,0.0342,0.7142,0.2516,-0.83206,0,0.427,0.573,-0.655433333,0.03525,0.588,0.37675,-0.697225,0,0,0,19,0.083333333,0.2,0.217391304,0.2,0.153846154,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5719}",-0.5719,n,0,0,0,0,0,0.083333333,0.2,0.217391304,0.2,0.153846154,loyalty.vice
save,15,3,6,8,7,338,65,72,70,68,64,0.460933333,0.1252,0.413866667,0.342293333,0.401333333,0.071666667,0.527,0.332266667,0.477666667,0.062166667,0.460166667,0.533516667,0.454375,0.038,0.507625,0.5010625,0.524571429,0.213857143,0.261571429,0.354385714,0,0,0,39,0.230769231,0.041666667,0.085714286,0.117647059,0.109375,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,v,0.230769231,0.041666667,0.085714286,0.117647059,0.109375,0,0,0,0,0,care.virtue
prevented,0,9,7,6,2,154,24,36,32,36,26,0,0,0,0,0.196222222,0.155333333,0.648444444,-0.055866667,0.253571429,0.068428571,0.678285714,0.047628571,0.225166667,0.0645,0.7105,3.33E-05,0.179,0.209,0.6115,-0.3389,0,0,0,24,0,0.25,0.21875,0.166666667,0.076923077,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0258}",0.0258,v,0,0.25,0.21875,0.166666667,0.076923077,0,0,0,0,0,fairness.virtue
suspended,6,8,7,8,5,199,39,32,47,48,33,0.198666667,0.289666667,0.511666667,-0.141033333,0.02025,0.477,0.50275,-0.61525,0,0.448285714,0.551714286,-0.555114286,0.110875,0.381125,0.507875,-0.356275,0,0.4352,0.5648,-0.5133,0,0,0,34,0.153846154,0.25,0.14893617,0.166666667,0.151515152,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,v,0,0,0,0,0,0.153846154,0.25,0.14893617,0.166666667,0.151515152,fairness.vice
easy,8,11,11,11,5,590,106,115,125,138,106,0.408125,0.13875,0.453125,0.3367625,0.424727273,0.118727273,0.456363636,0.499690909,0.484181818,0.130909091,0.384909091,0.434327273,0.436818182,0.093181818,0.470181818,0.406981818,0.4292,0.0602,0.5106,0.51978,0,0,0,46,0.075471698,0.095652174,0.088,0.079710145,0.047169811,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,a,0.075471698,0.095652174,0.088,0.079710145,0.047169811,0,0,0,0,0,fairness.virtue
wise,1,2,2,5,2,107,19,22,30,17,19,0.49,0,0.51,0.7717,0.4525,0.124,0.4235,0.37495,0.6155,0,0.3845,0.57875,0.5132,0.0324,0.4544,0.65304,0.3395,0.185,0.4755,0.14495,0,0,0,12,0.052631579,0.090909091,0.066666667,0.294117647,0.105263158,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4767}",0.4767,a,0.052631579,0.090909091,0.066666667,0.294117647,0.105263158,0,0,0,0,0,authority.virtue
brutal,15,7,5,6,6,236,51,57,39,41,48,0.0364,0.565333333,0.3984,-0.679566667,0.074142857,0.489142857,0.436714286,-0.514442857,0.0876,0.4864,0.4262,-0.6719,0,0.662333333,0.337666667,-0.745433333,0.061,0.5545,0.3845,-0.638633333,0,0,0,39,0.294117647,0.122807018,0.128205128,0.146341463,0.125,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6249}",-0.6249,a,0,0,0,0,0,0.294117647,0.122807018,0.128205128,0.146341463,0.125,care.vice
demand,9,9,7,17,7,390,58,91,93,95,53,0.049333333,0.362111111,0.588444444,-0.262422222,0.023666667,0.342444444,0.633888889,-0.3317,0,0.378428571,0.621571429,-0.358385714,0.072882353,0.398235294,0.528882353,-0.266270588,0.048285714,0.316714286,0.635,-0.2257,0,0,0,49,0.155172414,0.098901099,0.075268817,0.178947368,0.132075472,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.128}",-0.128,n,0,0,0,0,0,0.155172414,0.098901099,0.075268817,0.178947368,0.132075472,authority.vice
restore,11,4,5,4,7,269,49,45,57,59,59,0.434181818,0.102272727,0.463363636,0.373881818,0.6355,0.21425,0.15,0.515775,0.3812,0.0624,0.556,0.38458,0.52025,0.122,0.35725,0.562975,0.462285714,0.043857143,0.493857143,0.456,0,0,0,31,0.224489796,0.088888889,0.087719298,0.06779661,0.118644068,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,v,0.224489796,0.088888889,0.087719298,0.06779661,0.118644068,0,0,0,0,0,care.virtue
security,75,74,84,86,52,4912,947,1085,1042,1027,811,0.316853333,0.23272,0.450466667,-0.0109,0.32322973,0.204702703,0.472067568,0.098947297,0.368154762,0.166952381,0.464869048,0.158685714,0.337465116,0.191348837,0.471162791,0.094276744,0.385557692,0.094269231,0.520192308,0.271853846,0,0,0,371,0.079197466,0.068202765,0.080614203,0.083739046,0.064118372,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,n,0.079197466,0.068202765,0.080614203,0.083739046,0.064118372,0,0,0,0,0,authority.virtue
alive,2,6,4,1,2,166,29,41,37,34,25,0.486,0.111,0.4025,0.3159,0.371166667,0.133,0.496,0.396266667,0.48125,0.0705,0.44825,0.4509,0.464,0,0.536,0.3818,0.3155,0.111,0.573,0.3159,0,0,0,15,0.068965517,0.146341463,0.108108108,0.029411765,0.08,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,a,0.068965517,0.146341463,0.108108108,0.029411765,0.08,0,0,0,0,0,fairness.virtue
surprised,1,5,5,0,2,197,33,49,41,37,37,0.165,0.574,0.261,-0.6908,0.297,0.2448,0.4586,0.04506,0.2894,0.2266,0.4842,-0.0456,0,0,0,0,0.206,0.36,0.434,-0.2814,0,0,0,13,0.03030303,0.102040816,0.12195122,0,0.054054054,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}",0.2263,v,0.03030303,0.102040816,0.12195122,0,0.054054054,0,0,0,0,0,loyalty.virtue
worry,7,4,4,5,5,344,68,72,62,66,76,0.097714286,0.476857143,0.425571429,-0.4524,0.195,0.5095,0.29575,-0.303275,0.2985,0.29075,0.411,0.01055,0.1114,0.3808,0.5078,-0.5023,0.092,0.4318,0.4762,-0.38978,0,0,0,25,0.102941176,0.055555556,0.064516129,0.075757576,0.065789474,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4404}",-0.4404,v,0,0,0,0,0,0.102941176,0.055555556,0.064516129,0.075757576,0.065789474,care.vice
chaos,10,3,2,3,7,245,47,56,53,49,40,0.1425,0.4904,0.367,-0.50461,0.076666667,0.455,0.468333333,-0.515233333,0.072,0.4685,0.459,-0.70085,0.059666667,0.565333333,0.374666667,-0.641066667,0.022714286,0.568857143,0.408428571,-0.662871429,0,0,0,25,0.212765957,0.053571429,0.037735849,0.06122449,0.175,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5719}",-0.5719,n,0,0,0,0,0,0.212765957,0.053571429,0.037735849,0.06122449,0.175,care.vice
ill,7,11,4,2,8,374,100,60,73,71,70,0.069,0.419428571,0.511714286,-0.520542857,0.056272727,0.438818182,0.504909091,-0.593245455,0.1905,0.409,0.4005,-0.579275,0.0875,0.3475,0.565,-0.45855,0.05125,0.492625,0.456125,-0.5241,0,0,0,32,0.07,0.183333333,0.054794521,0.028169014,0.114285714,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4215}",-0.4215,a,0,0,0,0,0,0.07,0.183333333,0.054794521,0.028169014,0.114285714,fairness.vice
ease,6,3,3,2,1,121,31,29,20,24,17,0.389833333,0.184,0.426,0.1938,0.436333333,0.136666667,0.427,0.5202,0.33,0.118,0.552,0.446033333,0.4755,0.1475,0.3775,0.4346,0.207,0.132,0.661,0.2263,0,0,0,15,0.193548387,0.103448276,0.15,0.083333333,0.058823529,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,n,0.193548387,0.103448276,0.15,0.083333333,0.058823529,0,0,0,0,0,care.virtue
suspect,7,7,5,7,4,259,54,52,56,60,37,0.066,0.422285714,0.511857143,-0.300057143,0.078285714,0.369142857,0.552571429,-0.304142857,0.0656,0.3538,0.5806,-0.2087,0.097,0.310857143,0.592142857,-0.150785714,0,0.36575,0.63425,-0.516675,0,0,0,30,0.12962963,0.134615385,0.089285714,0.116666667,0.108108108,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,v,0,0,0,0,0,0.12962963,0.134615385,0.089285714,0.116666667,0.108108108,fairness.vice
feeling,11,8,10,9,9,370,66,61,84,82,77,0.385181818,0.204363636,0.410454545,-0.011581818,0.19,0.2975,0.5125,-0.180475,0.2403,0.2595,0.5003,-0.13223,0.335777778,0.187,0.477222222,0.096888889,0.478555556,0.172,0.349333333,0.120911111,0,0,0,47,0.166666667,0.131147541,0.119047619,0.109756098,0.116883117,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.128}",0.128,n,0.166666667,0.131147541,0.119047619,0.109756098,0.116883117,0,0,0,0,0,care.virtue
terrorist,31,22,39,31,22,1106,195,238,252,257,164,0.103870968,0.555193548,0.340806452,-0.716667742,0.078818182,0.520954545,0.400090909,-0.692672727,0.112384615,0.609512821,0.278128205,-0.697135897,0.039387097,0.580354839,0.380193548,-0.781170968,0.100227273,0.5755,0.324363636,-0.69595,0,0,0,145,0.158974359,0.092436975,0.154761905,0.120622568,0.134146341,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6908}",-0.6908,n,0,0,0,0,0,0.158974359,0.092436975,0.154761905,0.120622568,0.134146341,care.vice
hoping,7,5,7,4,6,256,58,56,62,41,40,0.376428571,0.032571429,0.591,0.5449,0.3648,0.1178,0.5174,0.27742,0.428857143,0.054285714,0.516857143,0.481514286,0.4755,0.06325,0.46125,0.574075,0.4915,0.189833333,0.318666667,0.467616667,0,0,0,29,0.120689655,0.089285714,0.112903226,0.097560976,0.15,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,v,0.120689655,0.089285714,0.112903226,0.097560976,0.15,0,0,0,0,0,sanctity.virtue
aggressive,6,10,18,11,13,300,39,66,80,55,60,0.096666667,0.508833333,0.3945,-0.5236,0.076,0.4157,0.5083,-0.27002,0.069944444,0.361722222,0.568222222,-0.231616667,0.051454545,0.419909091,0.528727273,-0.275036364,0.16,0.384153846,0.455769231,-0.200484615,0,0,0,58,0.153846154,0.151515152,0.225,0.2,0.216666667,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1531}",-0.1531,a,0,0,0,0,0,0.153846154,0.151515152,0.225,0.2,0.216666667,loyalty.vice
hate,34,43,17,17,23,939,180,245,176,144,194,0.087911765,0.570588235,0.3415,-0.626370588,0.082186047,0.603651163,0.314116279,-0.631197674,0.097588235,0.558941176,0.343411765,-0.552758824,0.052470588,0.476764706,0.470705882,-0.640611765,0.056869565,0.584086957,0.359,-0.672278261,0,0,0,134,0.188888889,0.175510204,0.096590909,0.118055556,0.118556701,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5719}",-0.5719,v,0,0,0,0,0,0.188888889,0.175510204,0.096590909,0.118055556,0.118556701,care.vice
crisis,24,23,16,18,11,1031,163,234,211,217,206,0.086333333,0.521291667,0.392458333,-0.607575,0.087217391,0.501521739,0.411217391,-0.655773913,0.1245625,0.4938125,0.3816875,-0.4771875,0.046555556,0.466166667,0.487277778,-0.610322222,0.077909091,0.481545455,0.440545455,-0.637827273,0,0,0,92,0.147239264,0.098290598,0.075829384,0.082949309,0.053398058,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6249}",-0.6249,n,0,0,0,0,0,0.147239264,0.098290598,0.075829384,0.082949309,0.053398058,care.vice
